CIF,Account Name,Region,Product Type,End Balance,Days_Since_Last_Txn,CLV_Predicted,Churn_Probability
CIF01007300,Customer_7301,Afar,Special Saving Account,2910.55,506,29033.428,0.9999999534546025
CIF01002579,Customer_2580,Addis Ababa,Dekemezmur Saving Account,2796.98,731,29028.27,0.9999997185465304
CIF01007987,Customer_7988,Oromia,Tirufat Savings Account,7879.79,957,29021.574,0.9999999775015461
CIF01009576,Customer_9577,Amhara,Dekemezmur Saving Account,6465.88,2068,29014.922,0.9999999937092057
CIF01002223,Customer_2224,Addis Ababa,Ordinary Saving Account,12199.11,1879,29007.838,0.9999998776721996
CIF01009408,Customer_9409,Amhara,Ordinary Saving Account,8872.8,471,29006.777,0.9999997074461867
CIF01002556,Customer_2557,Addis Ababa,Tirufat Savings Account,3554.36,456,29005.604,0.9999999830202116
CIF01004590,Customer_4591,SNNPR,Ordinary Saving Account,11198.17,2625,29004.645,0.9999999385216682
CIF01007081,Customer_7082,Addis Ababa,Ordinary Saving Account,3201.4,4181,28994.986,0.9999999650840531
CIF01005233,Customer_5234,Addis Ababa,Equb Saving Account,7167.93,1291,28979.479,0.9999999851062631
CIF01007112,Customer_7113,Gambela,Ordinary Saving Account,2472.9,1298,28965.941,0.9999999885391567
CIF01008937,Customer_8938,Oromia,Couples Saving Deposit,1258.3,2234,28963.928,0.9999999412134147
CIF01002034,Customer_2035,Oromia,Ordinary Saving Account,11156.23,2600,28960.408,0.9999999896175319
CIF01009072,Customer_9073,Harari,Dekemezmur Saving Account,3009.32,4829,28954.213,0.9999999822465363
CIF01001490,Customer_1491,Oromia,Hiruyan Saving Account,5301.72,468,28937.113,0.9999999578837262
CIF01004035,Customer_4036,Tigray,Washera Saving Account,1383.53,1875,28935.994,0.9999999255276466
CIF01007278,Customer_7279,Addis Ababa,Ordinary Saving Account,5940.57,485,28918.252,0.999999896507858
CIF01000720,Customer_721,Oromia,Ordinary Saving Account,5972.45,385,28905.229,0.9999998881238589
CIF01003042,Customer_3043,Benishangul-Gumuz,Ahati Saving Account,8534.95,509,28903.516,0.9999998100845738
CIF01005677,Customer_5678,Tigray,Werazut Saving Account,8943.28,1987,28897.25,0.9999998146887349
CIF01001436,Customer_1437,Addis Ababa,Special Saving Account,3358.92,609,28882.58,0.9999998894859248
CIF01008156,Customer_8157,Addis Ababa,Ahadu Bereket Saving Account,3418.4,3999,28877.924,0.9999999875717897
CIF01007858,Customer_7859,Addis Ababa,Werazut Saving Account,975.69,3800,28877.82,0.9999999713685449
CIF01006032,Customer_6033,Somali,Prime Customer Deposit Account,5506.38,2354,28860.309,0.9999997973790788
CIF01004015,Customer_4016,Dire Dawa,Dekemezmur Saving Account,5614.08,1891,28855.973,0.9999999620264918
CIF01006613,Customer_6614,Addis Ababa,Special Saving Account,4268.29,711,28851.078,0.9999992193929411
CIF01000164,Customer_165,Afar,Dekemezmur Saving Account,744.72,4626,28837.559,0.9999999754077472
CIF01003007,Customer_3008,Amhara,Agape Saving Account,1221.23,3897,28802.928,0.9999999300319939
CIF01005528,Customer_5529,Addis Ababa,Special Saving Account,1421.36,967,28799.006,0.9999999087852832
CIF01002538,Customer_2539,Oromia,Hiruyan Saving Account,1837.2,374,28795.152,0.9999999094320133
CIF01000125,Customer_126,Benishangul-Gumuz,Ordinary Saving Account,8565.86,3237,28794.32,0.9999999776071081
CIF01003118,Customer_3119,Addis Ababa,Hiruyan Saving Account,5927.11,594,28793.434,0.9999999745294146
CIF01000206,Customer_207,SNNPR,Couples Saving Deposit,12632.86,2937,28783.84,0.9999999419219103
CIF01007205,Customer_7206,Somali,Ahadu Bereket Saving Account,5986.67,1389,28782.752,0.9999999403647752
CIF01008347,Customer_8348,SNNPR,Agape Saving Account,2815.79,527,28778.623,0.9999995609153477
CIF01001018,Customer_1019,Addis Ababa,Agape Saving Account,5546.29,368,28776.162,0.9994273841793337
CIF01006659,Customer_6660,Addis Ababa,Asrat Bekurat Saving Account,7924.51,1224,28775.129,0.9999999870203582
CIF01002076,Customer_2077,Addis Ababa,Ahadu Bereket Saving Account,966.82,3840,28774.977,0.9999999760664128
CIF01004670,Customer_4671,Addis Ababa,Hiruyan Saving Account,8093.35,788,28772.232,0.999999983161718
CIF01000234,Customer_235,Oromia,Janderebaw Saving Account,5131.14,3979,28769.127,0.9999999582704029
CIF01007455,Customer_7456,Addis Ababa,Washera Saving Account,2814.09,668,28765.855,0.9999999418058975
CIF01004746,Customer_4747,Harari,Dekemezmur Saving Account,4918.01,1366,28759.16,0.9999999816841473
CIF01008941,Customer_8942,Benishangul-Gumuz,Equb Saving Account,3519.25,515,28758.457,0.9999999668108104
CIF01006801,Customer_6802,Addis Ababa,Washera Saving Account,2717.4,631,28748.635,0.9999999629629452
CIF01008470,Customer_8471,Addis Ababa,Prime Customer Deposit Account,9468.08,512,28748.387,0.9999985821086215
CIF01000575,Customer_576,Tigray,Dekemezmur Saving Account,10369.89,2561,28747.838,0.9999999032255167
CIF01007359,Customer_7360,Dire Dawa,Equb Saving Account,4851.7,402,28743.924,0.9999999319971129
CIF01004899,Customer_4900,Addis Ababa,Dekemezmur Saving Account,3352.9,767,28715.693,0.9999999692745399
CIF01009687,Customer_9688,Oromia,Werazut Saving Account,5092.79,1573,28709.543,0.9999999467655616
CIF01009330,Customer_9331,Addis Ababa,Ordinary Saving Account,2937.47,452,28707.238,0.9999998526423672
CIF01005969,Customer_5970,Tigray,Ahadu Bereket Saving Account,8679.06,1166,28704.486,0.9999999295366843
CIF01005024,Customer_5025,Somali,Couples Saving Deposit,1439.16,2233,28695.484,0.999999929234802
CIF01004892,Customer_4893,Oromia,Ordinary Saving Account,6968.68,2557,28693.459,0.9999999915535033
CIF01005053,Customer_5054,Oromia,Prime Customer Deposit Account,7813.33,1318,28687.078,0.9999999659039447
CIF01009565,Customer_9566,Oromia,Werazut Saving Account,2638.37,475,28681.596,0.9999998971643563
CIF01008660,Customer_8661,Addis Ababa,Ahadu Bereket Saving Account,10461.46,1218,28679.432,0.9999999739774246
CIF01005553,Customer_5554,Benishangul-Gumuz,Ahadu Bereket Saving Account,6477.58,4307,28662.025,0.9999999686194313
CIF01008968,Customer_8969,Addis Ababa,Ordinary Saving Account,11003.18,1563,28657.21,0.9999999593577938
CIF01006824,Customer_6825,Addis Ababa,Prime Customer Deposit Account,6737.88,2440,28655.965,0.9999999934418875
CIF01001894,Customer_1895,Addis Ababa,Blatena Saving Account,7300.17,1835,28654.465,0.999999953018494
CIF01001591,Customer_1592,Oromia,Janderebaw Saving Account,12658.82,2980,28650.688,0.9999999944570366
CIF01001163,Customer_1164,Oromia,Special Saving Account,531.13,1153,28636.463,0.9999999920774195
CIF01009194,Customer_9195,Amhara,Tirufat Savings Account,4434.78,1795,28634.607,0.9999999742099388
CIF01002359,Customer_2360,Oromia,Ordinary Saving Account,4649.05,3030,28618.436,0.9999999759601909
CIF01009873,Customer_9874,Amhara,Equb Saving Account,2714.33,1299,28615.549,0.9999999840324771
CIF01001942,Customer_1943,Dire Dawa,Special Saving Account,8494.49,1606,28611.85,0.999999987156616
CIF01002719,Customer_2720,Addis Ababa,Ordinary Saving Account,13528.39,1460,28598.55,0.9999998392592032
CIF01000301,Customer_302,Addis Ababa,Janderebaw Saving Account,10846.91,423,28587.09,0.9999994828661273
CIF01002541,Customer_2542,SNNPR,Blatena Saving Account,3423.74,511,28571.922,0.9999998816671214
CIF01000427,Customer_428,Amhara,Agape Saving Account,4738.97,4310,28571.87,0.9999999921289721
CIF01009924,Customer_9925,Addis Ababa,Ordinary Saving Account,1155.61,967,28568.72,0.9999999634888581
CIF01008094,Customer_8095,Amhara,Ahati Saving Account,1260.66,4639,28554.156,0.9999999707014795
CIF01006679,Customer_6680,Oromia,Dekemezmur Saving Account,3446.33,3203,28549.543,0.9999999761322546
CIF01000155,Customer_156,Oromia,Werazut Saving Account,2424.41,2908,28520.771,0.9999999805388043
CIF01001193,Customer_1194,Oromia,Tirufat Savings Account,8796.21,1259,28513.47,0.9999999557412407
CIF01007132,Customer_7133,Oromia,Hiruyan Saving Account,203.79,1805,28505.621,0.9999999900289916
CIF01006289,Customer_6290,Amhara,Abew Saving Account,4863.18,1615,28505.5,0.9999999657613975
CIF01001267,Customer_1268,Oromia,Janderebaw Saving Account,1724.72,724,28501.54,0.999999962458891
CIF01005758,Customer_5759,SNNPR,Werazut Saving Account,7690.5,2795,28486.785,0.9999999319534778
CIF01008089,Customer_8090,Tigray,Dekemezmur Saving Account,5308.92,699,28460.725,0.9999997217681512
CIF01003748,Customer_3749,Oromia,Special Saving Account,5583.37,708,28419.06,0.9999999396055995
CIF01001809,Customer_1810,Harari,Ordinary Saving Account,2435.58,684,28413.973,0.9999996860257514
CIF01008277,Customer_8278,Addis Ababa,Tirufat Savings Account,2170.25,4406,28413.133,0.9999999714870228
CIF01001654,Customer_1655,Amhara,Ordinary Saving Account,4562.1,632,28410.64,0.9999992309943683
CIF01004213,Customer_4214,Tigray,Abew Saving Account,7004.0,749,28406.979,0.9999994894955037
CIF01000497,Customer_498,Afar,Prime Customer Deposit Account,7525.98,1021,28401.486,0.9999999834139346
CIF01002083,Customer_2084,SNNPR,Special Saving Account,5922.46,681,28397.146,0.9999995646760634
CIF01002876,Customer_2877,Addis Ababa,Tirufat Savings Account,11072.98,939,28392.45,0.9999999906714679
CIF01002547,Customer_2548,Addis Ababa,Prime Customer Deposit Account,7123.69,3441,28391.611,0.9999998364188337
CIF01004637,Customer_4638,Addis Ababa,Werazut Saving Account,540.33,4711,28373.43,0.9999999091680587
CIF01005354,Customer_5355,Benishangul-Gumuz,Couples Saving Deposit,1567.91,2975,28371.871,0.9999999497172906
CIF01009461,Customer_9462,Addis Ababa,Agape Saving Account,2911.6,953,28370.99,0.999999983166458
CIF01000516,Customer_517,Dire Dawa,Tirufat Savings Account,6034.78,3210,28370.652,0.9999999845936813
CIF01007185,Customer_7186,Harari,Tirufat Savings Account,11824.57,1027,28368.873,0.9999998824267528
CIF01003914,Customer_3915,Harari,Werazut Saving Account,4416.88,742,28363.738,0.9999990740536687
CIF01006883,Customer_6884,Addis Ababa,Sitota Saving Deposit,2139.56,513,28358.652,0.9999995279517685
CIF01002726,Customer_2727,Oromia,Ahati Saving Account,761.98,860,28356.477,0.9999999802548063
CIF01000099,Customer_100,Oromia,Ordinary Saving Account,1465.43,4110,28355.486,0.9999999695369093
CIF01003117,Customer_3118,Addis Ababa,Blatena Saving Account,1060.68,2801,28349.506,0.9999999745394144
CIF01002213,Customer_2214,Addis Ababa,Ordinary Saving Account,4728.14,1246,28338.33,0.9999999702663844
CIF01000426,Customer_427,Amhara,Ordinary Saving Account,1722.61,3175,28326.088,0.9999999859457125
CIF01003785,Customer_3786,Amhara,Ahati Saving Account,5118.38,1024,28323.35,0.9999999649294368
CIF01000499,Customer_500,Oromia,Blatena Saving Account,8450.99,3250,28322.127,0.9999998326261954
CIF01002706,Customer_2707,Addis Ababa,Ordinary Saving Account,4987.65,474,28315.477,0.9999997893766581
CIF01009858,Customer_9859,Afar,Equb Saving Account,8315.45,863,28314.512,0.999999991861065
CIF01001080,Customer_1081,Addis Ababa,Dekemezmur Saving Account,2830.34,1136,28312.15,0.9999999772584213
CIF01004774,Customer_4775,Oromia,Ordinary Saving Account,4336.07,1475,28311.98,0.9999999909884366
CIF01001062,Customer_1063,Harari,Agape Saving Account,501.11,634,28308.488,0.9999999283573393
CIF01002413,Customer_2414,Addis Ababa,Abew Saving Account,12686.83,3774,28308.084,0.9999999876175424
CIF01008701,Customer_8702,Oromia,Tirufat Savings Account,7254.08,3252,28297.863,0.9999999506687445
CIF01006271,Customer_6272,Benishangul-Gumuz,Abew Saving Account,12653.83,1970,28267.365,0.9999999937573338
CIF01000603,Customer_604,Oromia,Dekemezmur Saving Account,3137.6,996,28257.908,0.9999999362205346
CIF01002891,Customer_2892,Addis Ababa,Couples Saving Deposit,2662.81,498,28239.49,0.9999996795186045
CIF01006089,Customer_6090,Addis Ababa,Prime Customer Deposit Account,607.99,977,28233.53,0.9999999611504617
CIF01001819,Customer_1820,Amhara,Dekemezmur Saving Account,5308.92,1314,28232.307,0.9999999835751119
CIF01007582,Customer_7583,Addis Ababa,Tirufat Savings Account,296.6,4263,28228.969,0.999999956961736
CIF01000985,Customer_986,Sidama,Dekemezmur Saving Account,5569.39,767,28222.578,0.9999999418518832
CIF01008268,Customer_8269,Somali,Ahati Saving Account,5294.37,407,28221.465,0.999999770727141
CIF01007015,Customer_7016,Addis Ababa,Dekemezmur Saving Account,9488.07,1284,28218.258,0.999999724032612
CIF01003657,Customer_3658,Sidama,Agape Saving Account,12067.91,3116,28216.818,0.9999999778820421
CIF01003134,Customer_3135,Oromia,Ahati Saving Account,7225.09,1538,28210.236,0.9999999902318596
CIF01000326,Customer_327,Dire Dawa,Special Saving Account,701.61,991,28208.045,0.999999962238744
CIF01005718,Customer_5719,Oromia,Prime Customer Deposit Account,4370.83,395,28205.24,0.9999998135263061
CIF01009390,Customer_9391,Addis Ababa,Sitota Saving Deposit,6597.56,565,28200.514,0.999999831387478
CIF01005405,Customer_5406,Benishangul-Gumuz,Janderebaw Saving Account,7468.06,890,28197.953,0.9999999907717884
CIF01006556,Customer_6557,Oromia,Werazut Saving Account,3283.2,4184,28187.17,0.9999999845459149
CIF01006750,Customer_6751,SNNPR,Ordinary Saving Account,9335.47,1306,28170.895,0.9999998998263357
CIF01000173,Customer_174,Amhara,Dekemezmur Saving Account,7953.36,1379,28165.336,0.9999999861997091
CIF01006303,Customer_6304,Oromia,Blatena Saving Account,3119.21,540,28160.756,0.9999999184542041
CIF01007669,Customer_7670,Amhara,Special Saving Account,2311.96,676,28153.727,0.9999993826240047
CIF01007512,Customer_7513,Oromia,Ahati Saving Account,2097.6,474,28147.37,0.9999999225737548
CIF01003920,Customer_3921,SNNPR,Asrat Bekurat Saving Account,7811.41,1176,28144.393,0.9999999236691979
CIF01002917,Customer_2918,Amhara,Abew Saving Account,1868.24,1947,28140.562,0.9999999881151068
CIF01005524,Customer_5525,SNNPR,Prime Customer Deposit Account,11392.16,417,28132.773,0.999989944330544
CIF01005386,Customer_5387,Benishangul-Gumuz,Washera Saving Account,2343.82,640,28119.754,0.9999995643460704
CIF01003243,Customer_3244,Sidama,Werazut Saving Account,9534.11,512,28113.785,0.9999944477659445
CIF01005745,Customer_5746,Amhara,Special Saving Account,7556.61,3176,28111.111,0.999999994481432
CIF01005467,Customer_5468,Addis Ababa,Dekemezmur Saving Account,10339.79,3557,28106.387,0.999999945923757
CIF01002434,Customer_2435,Amhara,Prime Customer Deposit Account,3961.06,2714,28100.39,0.9999999607479613
CIF01000306,Customer_307,Addis Ababa,Ordinary Saving Account,2754.05,3633,28069.918,0.9999999569713484
CIF01007988,Customer_7989,Oromia,Ordinary Saving Account,641.39,1030,28069.592,0.9999999857646167
CIF01004489,Customer_4490,Oromia,Werazut Saving Account,122.88,4411,28069.438,0.9999999663594923
CIF01008984,Customer_8985,Addis Ababa,Special Saving Account,11703.98,1569,28054.73,0.9999999532188291
CIF01002353,Customer_2354,SNNPR,Janderebaw Saving Account,2309.09,3133,28049.545,0.9999998913187609
CIF01002729,Customer_2730,Addis Ababa,Ordinary Saving Account,1349.96,3982,28045.877,0.9999999845034269
CIF01009231,Customer_9232,Amhara,Ordinary Saving Account,267.48,1636,28034.041,0.9999999789756335
CIF01000141,Customer_142,Oromia,Dekemezmur Saving Account,3622.04,2004,28032.316,0.9999999814995565
CIF01001135,Customer_1136,Addis Ababa,Equb Saving Account,3866.42,506,28031.54,0.999999739058352
CIF01007100,Customer_7101,Amhara,Janderebaw Saving Account,311.65,1046,28026.93,0.9999999763912343
CIF01006241,Customer_6242,SNNPR,Equb Saving Account,1644.2,1130,28026.719,0.9999998745388914
CIF01001137,Customer_1138,Addis Ababa,Hiruyan Saving Account,4762.75,619,28020.242,0.9999996839660068
CIF01005588,Customer_5589,Tigray,Ordinary Saving Account,8536.52,1428,28013.645,0.9999998854723879
CIF01002396,Customer_2397,Addis Ababa,Werazut Saving Account,1426.03,1583,28011.172,0.9999999728777235
CIF01006478,Customer_6479,Benishangul-Gumuz,Tirufat Savings Account,1050.73,5075,28009.148,0.9999999838778217
CIF01006221,Customer_6222,Oromia,Equb Saving Account,6399.66,3093,27992.693,0.999999984245294
CIF01004068,Customer_4069,Oromia,Hiruyan Saving Account,4875.41,577,27990.438,0.9999998509223755
CIF01001273,Customer_1274,Tigray,Ordinary Saving Account,4733.72,3689,27989.625,0.9999999659946044
CIF01004528,Customer_4529,Amhara,Ordinary Saving Account,7195.16,3322,27984.316,0.9999999889856052
CIF01007856,Customer_7857,Addis Ababa,Hiruyan Saving Account,2605.2,2572,27984.182,0.9999999281163409
CIF01002406,Customer_2407,Oromia,Werazut Saving Account,3571.02,588,27980.232,0.9999998625836573
CIF01009861,Customer_9862,SNNPR,Ordinary Saving Account,1369.13,526,27977.39,0.9999989301846065
CIF01008078,Customer_8079,SNNPR,Tirufat Savings Account,5094.1,518,27953.732,0.999999600794733
CIF01004756,Customer_4757,Oromia,Dekemezmur Saving Account,2005.23,3789,27922.402,0.999999978553239
CIF01005415,Customer_5416,Oromia,Dekemezmur Saving Account,1029.29,2580,27919.635,0.9999999544569286
CIF01009868,Customer_9869,Oromia,Tirufat Savings Account,25.0,1176,27915.125,0.9999999655409714
CIF01003770,Customer_3771,Amhara,Sitota Saving Deposit,2366.38,722,27910.738,0.999999580697303
CIF01008734,Customer_8735,Addis Ababa,Abew Saving Account,11197.53,3670,27907.895,0.9999999892107506
CIF01006199,Customer_6200,Oromia,Dekemezmur Saving Account,4978.2,1212,27906.344,0.9999999836033073
CIF01005378,Customer_5379,Oromia,Asrat Bekurat Saving Account,3098.01,4102,27896.678,0.9999999868999736
CIF01004736,Customer_4737,Somali,Dekemezmur Saving Account,5004.61,4265,27893.193,0.9999999485863107
CIF01007256,Customer_7257,Amhara,Agape Saving Account,8339.55,3343,27886.727,0.9999999474075366
CIF01008319,Customer_8320,Addis Ababa,Ahati Saving Account,5309.7,1377,27883.188,0.9999999679700938
CIF01006137,Customer_6138,Sidama,Werazut Saving Account,3592.33,3764,27877.688,0.9999999582441552
CIF01004189,Customer_4190,SNNPR,Dekemezmur Saving Account,3812.53,570,27870.74,0.9999996951866278
CIF01002193,Customer_2194,Oromia,Ordinary Saving Account,7002.06,3361,27863.934,0.9999999902040065
CIF01005202,Customer_5203,Oromia,Ahati Saving Account,1335.65,396,27853.416,0.9999999212923383
CIF01008860,Customer_8861,SNNPR,Blatena Saving Account,8658.0,759,27838.96,0.9999995541419161
CIF01002023,Customer_2024,Oromia,Ordinary Saving Account,5272.03,3477,27829.195,0.9999999971873716
CIF01003969,Customer_3970,Addis Ababa,Ahadu Bereket Saving Account,2034.92,394,27801.977,0.9999997833714639
CIF01002420,Customer_2421,Afar,Equb Saving Account,2972.48,395,27795.262,0.9999999678644546
CIF01007184,Customer_7185,Addis Ababa,Hiruyan Saving Account,3883.03,2607,27785.938,0.9999999797058576
CIF01004512,Customer_4513,Amhara,Ahati Saving Account,4759.82,1076,27784.822,0.9999999889664327
CIF01009804,Customer_9805,Tigray,Prime Customer Deposit Account,3122.09,377,27784.422,0.9999988904440215
CIF01008600,Customer_8601,Addis Ababa,Abew Saving Account,1497.52,2070,27779.367,0.9999999825908231
CIF01008788,Customer_8789,Sidama,Prime Customer Deposit Account,4409.2,443,27775.514,0.9999995789881585
